,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
277,2.9682458877563476,0.7984142915501231,0.013606595993041991,0.0005657511703600228,0.001,"(100, 25, 100)",51,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 51}",0.7303694851023256,0.731626353578582,0.7314299654472156,0.7349846741301743,0.707313154734794,0.7271466154996435,0.010034580103234105,33,0.7688204142184483,0.7716787264348789,0.7591210724679258,0.7717480876581164,0.7515923704485836,0.7645921342455907,0.00797787171345076
278,4.003641271591187,0.9934793731882957,0.017047834396362305,0.0015065638915976287,0.001,"(100, 25, 100)",61,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 61}",0.7043667971569237,0.7478105577957469,0.7022816998664013,0.728882702530927,0.7079717512875493,0.7182636819113787,0.017551915709298888,101,0.7351181179662958,0.7908627134926586,0.7592327317015544,0.789365897679334,0.7668825230075845,0.7682923967694855,0.02067902167347905
279,3.309140157699585,0.562284295626781,0.017793989181518553,0.00028518468411869904,0.001,"(100, 25, 100)",83,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 83}",0.7073895443005476,0.7204338281002842,0.7176040280853218,0.7406888187066344,0.6986612241496555,0.7169572311453454,0.014155662067995407,116,0.7536331751623038,0.7687226080323786,0.7392653393796965,0.7768828299428923,0.7314346731165597,0.7539877251267662,0.017127855099348575
280,2.969339895248413,0.3881574163123,0.011809110641479492,0.002376836115240739,0.001,"(100, 25, 100)",23,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 23}",0.7021483678812671,0.7563751363171392,0.7295537909483621,0.6723865927631978,0.6790706047973822,0.7079096451167382,0.03144588218320518,210,0.7120508801364557,0.7536390743830602,0.7587672392669064,0.7209699483306876,0.7153069327699627,0.7321468149774144,0.019914390684345654
281,3.729896974563599,0.6611295013608237,0.016715860366821288,0.0004187011104022751,0.001,"(100, 25, 100)",56,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 56}",0.7247772856637651,0.7365760930980457,0.7130095039955322,0.7027415183598571,0.7213949582844938,0.719699710428162,0.01136544949027806,90,0.7680769824291378,0.7591226805701518,0.7625553004616202,0.7456255114279976,0.7977719789317231,0.7666304907641261,0.017239884977870955
282,2.739838409423828,0.6294422647722397,0.018365097045898438,0.0010703913818929476,0.001,"(100, 25, 100)",89,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 89}",0.7078269164350453,0.7300461010400128,0.7199478476010797,0.7030970855566383,0.6899137975973272,0.7101682786442156,0.013830338202172396,194,0.7518402165684935,0.7510990228902498,0.7529666419355457,0.7357594221278767,0.7567125146127596,0.7496755636269852,0.007221091724439354
283,3.4063615798950195,0.980518937885271,0.011008453369140626,0.00021777155625368432,0.001,"(100, 25, 100)",29,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 29}",0.6608582347770263,0.7407753774833874,0.7003582739995553,0.6902349749991836,0.7042209608449537,0.6992890947192855,0.025712990645856047,266,0.7181109621379652,0.7463016198708224,0.7626568984362176,0.7196376526823368,0.7494636411685762,0.7392341548591836,0.0175124443572288
284,2.7620880126953127,0.5673743956750309,0.017641019821166993,0.000706403670806234,0.001,"(100, 25, 100)",94,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 94}",0.7111675475324328,0.7335599350874796,0.7157026817421126,0.7193893187841096,0.6605338909247616,0.7080752025581444,0.02491833690060499,208,0.7419671211080423,0.7566849467947835,0.7778719239894306,0.750588091742873,0.7494629341538808,0.755315003557802,0.012210223432340662
285,1.5492163181304932,0.3685807977766674,0.00801992416381836,0.0002644607833310015,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.6556281695464834,0.6643512086690759,0.6524887431364904,0.629020661395101,0.6323071215746311,0.6467605573820523,0.0137438994419012,362,0.6547419040587865,0.6404755550460088,0.6418030209224622,0.6425902743639715,0.6569581188080295,0.6473137746398517,0.007037493725784594
286,1.9425505638122558,0.8165470085619636,0.010893964767456054,0.00040650986082234764,0.0001,"(50, 50)",34,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 34}",0.7050740513799298,0.7209116385750407,0.7119466226257338,0.6831917420160668,0.6872985911782892,0.7016858993748403,0.014390410692571383,252,0.734008196193955,0.7272819639392049,0.7253516679369536,0.7099758659273122,0.7614978927122514,0.7316231173419354,0.016881771168158772
