,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.4204432964324951,0.0027583666687829695,0.0033770084381103517,0.0002356195850788004,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.49999999999999994,0.5,0.5,0.4992711370262392,0.4999999999999998,0.4998541857440318,0.0002915764307657621,201,0.5000000000000001,0.5000000000000001,0.49981771782719664,0.5000000000000001,0.5,0.4999635435654394,7.291286912137762e-05
12,0.5082303524017334,0.003831568230581368,0.0033654212951660157,0.00041265964284903394,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
13,0.504014253616333,0.0027471957870354564,0.00329742431640625,0.00018375788380189107,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
14,0.4994061470031738,0.007234161080083774,0.003463459014892578,0.00017904961630892544,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
15,0.5561928749084473,0.008176917562664782,0.0038852691650390625,0.0004101762824811193,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
16,0.5811654567718506,0.004819404133174361,0.004143571853637696,0.0005274339024251425,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
17,0.5501173496246338,0.004822778787823279,0.004184150695800781,0.0004977880666221967,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.49999999999999994,0.5,0.5,0.4992711370262392,0.4999999999999998,0.4998541857440318,0.0002915764307657621,201,0.49981771782719664,0.49981771782719664,0.49981771782719664,0.5000000000000001,0.4998177842565598,0.49985418754763,7.290623072466291e-05
18,0.5667789459228516,0.006375273403396907,0.004277086257934571,0.000391194763436366,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
19,0.16305556297302246,0.004111829715403811,0.001982593536376953,4.8603158011624064e-05,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
20,0.19056148529052735,0.012434643415129145,0.002306365966796875,0.00029967455558121216,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
21,0.24448719024658203,0.0074605714014255005,0.002008342742919922,8.503954573821934e-05,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.49999999999999994,0.5,0.49781341107871724,0.5000000000000001,0.4985401459854012,0.499270920205458,0.0009223327205126621,313,0.5000000000000001,0.5000000000000001,0.4996354356543931,0.4994531534815897,0.49927113702623915,0.4996719452324444,0.0002915784144017114
22,0.23175196647644042,0.0018421726982268188,0.0022078990936279298,0.00018397911338090226,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
23,0.28151750564575195,0.015035828630264635,0.0020168781280517577,8.48714687378923e-05,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.49999999999999994,0.49781341107871724,0.5,0.4992711370262392,0.4999999999999998,0.4994167429761272,0.0008500572723764496,293,0.50728803187334,0.50728803187334,0.49981771782719664,0.5000000000000001,0.4998177842565598,0.5028423131660873,0.003630524090837386
